_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded,country_type,company_size,last_seen_day,last_seen_month,last_seen_year
645655837adef2f79c969d49,0.0,gruponutresa.com,active,"Grupo Nutresa, formerly Grupo Nacional de Chocolates S.A. is a food-processing conglomerate headquartered in Medellín, Colombia. The group's principal activities are producing, distributing, and selling cold cuts, biscuits, chocolates, coffee, ice cream and pasta
We'll add some proofs shortly",Colombia,"28 Apr, 2023 21:23:07 UTC",Grupo Nutresa S. A. es la empresa líder en alimentos procesados en Colombia y uno de los jugadores más relevantes del sector en América Latina.,GRUPO NUTRESA SA,,,Food Production,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MGkIpaoGDfCHwVlH6446f33b58a55,,2441900000.0,> 1B,lockbit,"[""Amazon AWS S3"",""Google Tag Manager"",""Gravatar"",""WordPress""]",6856.0,1920.00s,other,big,14,5,2023
6456558a7adef2f79c969d4a,0.0,logicalsolutions.bc.ca,active,"Logical Solutions is a full service systems contractor and integrator that employ trained sales people, systems specialists, field technicians and project managers. We handle communications projects from conceptual design to complete and operational systems including layout and design, installation and in service training, as well as 24‐hour emergency service.",Canada,"04 May, 2023 18:34:47 UTC","Healthcare and Education systems integrator with a focus on designing and implementing solutions to complement processes and improve workflow. Our goal is to understand and align with your vision on how critical communications would best work for your team, customers and organization, then make it happen!

Exclusive provider Rauland-Borg Responder and Telecenter Systems in British Columbia. 
Exclusive provider of Heritage MedCall in Canada
Provider of Panasonic Telephony Solutions
Provider of Stanley Healthcare Solutions
Provider of AccuTech Patient Safety Solutions",Logical Solutions,,10 - 50,Telecommunications,True,2023-05-14 06:40:49.480000+00:00,49.131336,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/Es6ZlTui86mHfrlJ6446cbc76f2d1,-123.09558899999999,,1M - 10M,lockbit,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",7149.0,1984.00s,other,small,14,5,2023
6456558f7adef2f79c969d4b,1.0,conver-pack.com,active,"ConverPack is a leading global manufacturer of single-use hot and cold paper cups and accessories. Since 2010, we have provided our customers with the highest quality and most cost-effective wholesale paper products made in the United States. Located in South Florida, we are able to distribute our products to clients throughout the U.S. and around the world.",United States,"04 May, 2023 18:14:00 UTC","Manufacturer of hot and cold single-use disposable paper and conical cups and straws. ConverPack provides the most cost effective products and quality on the market. Whether it is white stock paper cups or custom print logo designs, ConverPack offers a solution to enhance brand awareness. ConverPack is a minority owned business and committed to manufacturing environmental friendly paper cups and straws.","CONVERPACK, INC.",,10 - 50,Marketing and Advertising,True,2023-05-14 06:40:49.480000+00:00,25.841171,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/zxYCZ63FDMx5LE7h6446c6e89f504,-80.3067,,1M - 10M,lockbit,"[""Google Tag Manager"",""MailChimp"",""WordPress""]",3464.0,2010.00s,usa,small,14,5,2023
645655937adef2f79c969d4c,0.0,abro.se,active,136gb,Sweden,"09 May, 2023 03:14:19 UTC","Åbro Bryggeri är Sveriges äldsta familjebryggeri och ett av Europas modernaste. Sedan 1856 har Åbro Bryggeri bryggt öl med vatten från en och samma källa i småländska Vimmerby. Åbro Bryggeri har cirka 230 medarbetare och omsätter drygt 900 miljoner kronor per år. Åbro Bryggeri brygger ett flertal ölsorter såsom Åbro Original, Arton56, Åbro Lager, Åbro Lejon och premiumserien Bryggmästarens m.fl. Åbro Bryggeri erbjuder även en bred produktportfölj med bl.a. vin, sprit, läsk, cider och vatten. Rekorderlig Cider är en starkt växande exportprodukt, och idag uppgår exporten till ca 40% av Åbros försäljning. Vattenvarumärket Hwila utnämndes till Europas godaste vatten 1999, 2007, 2008 och 2009. Mer information på: www.abro.se",AB Åbro Bryggeri,89.0,50 - 200,Food Production,True,2023-05-09 20:45:01.179000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/i1Li8kGmC04yqCsB644680abc2d9c,,,10M - 50M,lockbit,"[""Google Analytics"",""MaxCDN""]",4627.0,1856.00s,european,small,9,5,2023
645655a27adef2f79c969d4d,0.0,nagase.co.jp,active,"1TB of data

NAGASE & CO., LTD. is a chemicals trading firm, founded in Kyoto, Japan in 1832. The NAGASE Group began as a specialized sales agent securing exclusive contracts to sell industry-leading products from around the world in Japan. Over the years, we have leveraged our technology and information gathering expertise —as well as our global network—to transform our business into a hybrid model offering superior manufacturing, processing, and R&D functions as well as trading company services. Looking forward to our 200th anniversary in the year 2032, we will contribute to the society as a Business Designer that creates a sustainable future.",Japan,"13 May, 2023 07:13:11 UTC","NAGASE & CO., LTD. is involved in the import, export, manufacture and sale of a wide range of products. The Company mainly operates through five business segments. Its Functional materials segment offers paint and ink materials, urethane materials, plastic additives, surfactants and silicone materials. Processed materials segment provides dyes, pigments, synthetic rubber and others. Electronics segment offers materials and equipment for liquid crystal displays (LCDs) and semiconductor front-end process, components of LCD panels, as well as materials and equipment for semiconductor assembly, among others. Automobile and energy segment provides synthetic resin products, thermoplastic resins, solar cells and secondary battery-related materials, among others. Life-related segment offers pharmaceuticals and agricultural chemicals, research reagents, food additives and others. The Company also provides logistics, information processing and other professional services.",Nagase & Co Ltd,6140.0,"5,000 - 10,000",Chemicals,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ha2d3Yo2p6rx1vte644680671f7b3,,7345859319.0,> 1B,lockbit,[],5685.0,1917.00s,other,big,14,5,2023
645655a67adef2f79c969d4e,0.0,midipapierspeints.fr,active,"Our family adventure began in 1951 in Toulouse, around a passion, that of painting , wallpaper and wall and floor coverings , and an ambition: to provide quality products to professionals as well as to individuals. .
Today, the friendly and family spirit continues to reign supreme with us and we are still an important player in the region , come and benefit from the advice and know-how of our salespeople through our 6 agencies.",France,"14 May, 2023 09:32:40 UTC","MIDI PAPIERS PEINTS SOCIETE D'EXPLOITATION is a wholesale company based out of 102 ROUTE D ESPAGNE, TOULOUSE, France.",MIDI PAPIERS PEINTS,17.0,10 - 50,Wholesale,False,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/uwgo4ny1VqktXTRl64464cb884cc3,,,1M - 10M,lockbit,"[""Google Tag Manager"",""MaxCDN""]",5291.0,1951.00s,european,small,14,5,2023
645655aa7adef2f79c969d4f,2.0,baffetmateriaux.fr,active,Chain selling construction and DIY materials and interior and exterior fittings.,France,"14 May, 2023 09:31:17 UTC","Négoce de matériaux basé sur le bassin de Brive-La-Gaillarde (Corrèze,19).",BAFFET MATERIAUX,,10 - 50,Wholesale,False,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/zs8qpwRKbDoYJO2264464c6502209,,5500000.0,1M - 10M,lockbit,"[""WooCommerce"",""WordPress""]",5103.0,1985.00s,european,small,14,5,2023
645655ae7adef2f79c969d50,0.0,tiger.jp,active,"Tiger Corporation (lit= Tiger Vacuum Flask [Magic-jar] Corporation) is a Japanese manufacturer that applies vacuum insulation and heat control technology to consumer electronic appliances. Their headquarters are located in Kadoma City in Osaka, Japan",Japan,"27 Apr, 2023 06:15:11 UTC",タイガー魔法瓶株式会社は、「世界中に幸せな団らんを広める」というVisionのもと、真空断熱ボトルや土鍋の圧力炊飯器など、ぬくもりのある製品を作り続けています。公式サイトでは、商品情報や企業情報、レシピ、サポート情報、採用情報、などをご紹介しています。,Tiger Corporation,,,,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/fWc8YxVeu6kY75aW64461e6f8b795,,,,lockbit,"[""Google Tag Manager"",""WordPress"",""Zendesk""]",5660.0,1923.00s,other,big,14,5,2023
645655b67adef2f79c969d51,0.0,kse.org.kw,active,The Kuwait Society of Engineers is an independent professional society that represents engineers in Kuwait,Kuwait,"27 Apr, 2023 06:08:04 UTC","About 50 years ago, with the beginning of the urban and economic renaissance and after the independence of the State of Kuwait, the Kuwaiti engineers realized their need for a professional association concerned with their affairs and country affairs. The famous decision was issued on November 20, 1962 to establish the Kuwaiti Society of Engineers, and it was the first public benefit society in Kuwait.",Kuwait Society of Engineers,,,Government Administration,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/NPSPqMTtWhNJdXrY64461cc4ac37b,,,,lockbit,"[""WooCommerce"",""WordPress""]",5239.0,1962.00s,other,big,14,5,2023
645655c37adef2f79c969d52,0.0,yateemgroup.com,active,"Yateem Optician has been in the vision care industry for over a century now. Spread across the Middle East with over 80 state-of-the-art showrooms, we cater to a diverse clientele. Experienced optometrists, availability of quality ophthalmic lenses",United Arab Emirates,"27 Apr, 2023 06:01:58 UTC","Yateem Optician has been in the vision care industry for over a century now. Spread across the Middle East with over 80 state-of-the-art showrooms, we cater to a diverse clientèle. Experienced optometrists, availability of quality ophthalmic lenses and a plethora of international eye-wear brands make us one of the most preferred optical outlets in the region.

Be it eye testing, consultation for vision-correction or finding frames that suit your tastes and personality, our staff lends you the best service and assistance. All our showrooms are equipped with computerized ophthalmic devices on par with international standards. Bringing together matchless experience and expertise, Yateem Optician provides world-class eye care services.

Yateem Optician is accredited by all major insurance companies. We provide free after-sale services for all spectacles and sunglasses purchased, according to the stipulated conditions. Our products also carry one year warrantee against manufacturing defects as per supplier policies. Further, we ensure timely delivery on all orders. The online facility to renew the Dubai Driving License (RTA) is also available at all our outlets.",Yateem Group,,,Retail,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/YyrBUvutHWcN6BAX64461b56c62d5,,,,lockbit,"[""Google Tag Manager"",""WordPress""]",5038.0,1910.00s,other,big,14,5,2023
645655e37adef2f79c969d53,0.0,apolloscientific.co.uk,active,"Specialists in the manufacture and supply of aromatic, heterocyclic and aliphatic compounds, fluorochemicals and life sciences reagents, offering unrivalled service and expertise in the sourcing and manufacture of available and novel products.",United Kingdom,"27 Apr, 2023 05:51:06 UTC","Apollo Scientific - supplying intermediate building blocks, with specialist expertise in fluorochemicals and Life Sciences reagents, to the R&D industry for over 20 years",Apollo Scientific Ltd,42.0,10 - 50,Chemicals,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/kNwtHmlP8LJKqfMT644618ca0864c,,,1M - 10M,lockbit,"[""CloudFlare"",""Google Analytics"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",4831.0,1993.00s,european,small,14,5,2023
645656047adef2f79c969d54,0.0,gpglobal.com,active,"GP Global enables economic development by offering bespoke solutions to satisfy the commodity needs of businesses and communities worldwide. GP Global is an integrated energy services provider, product manufacturer and a recognised brand globally.",United Arab Emirates,"27 Apr, 2023 05:42:16 UTC","GP Global enables economic development by offering bespoke solutions to satisfy the commodity needs of businesses and communities worldwide. 

We understand that global progress and economic development requires innovative and bespoke commodity solutions. That’s why we’ve made it our business to deliver comprehensive and integrated solutions to clients who are forging the building blocks of economies around the world.",GP Global Group,,,Oil & Energy,True,2023-05-14 06:40:49.480000+00:00,,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/OLzoqeSLlJdz4Igm644616b88943e,,,,lockbit,"[""WordPress""]",4698.0,1998.00s,other,big,14,5,2023
