_id,branches_count,company_name,content,country,deadline,description,display_name,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue_range,source,year_founded
645655937adef2f79c969d4c,0,abro.se,136gb,Sweden,"09 May, 2023 03:14:19 UTC","Åbro Bryggeri är Sveriges äldsta familjebryggeri och ett av Europas modernaste. Sedan 1856 har Åbro Bryggeri bryggt öl med vatten från en och samma källa i småländska Vimmerby. Åbro Bryggeri har cirka 230 medarbetare och omsätter drygt 900 miljoner kronor per år. Åbro Bryggeri brygger ett flertal ölsorter såsom Åbro Original, Arton56, Åbro Lager, Åbro Lejon och premiumserien Bryggmästarens m.fl. Åbro Bryggeri erbjuder även en bred produktportfölj med bl.a. vin, sprit, läsk, cider och vatten. Rekorderlig Cider är en starkt växande exportprodukt, och idag uppgår exporten till ca 40% av Åbros försäljning. Vattenvarumärket Hwila utnämndes till Europas godaste vatten 1999, 2007, 2008 och 2009. Mer information på: www.abro.se",AB Åbro Bryggeri,50 - 200,Food Production,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/i1Li8kGmC04yqCsB644680abc2d9c,null,10M - 50M,lockbit,1856
645655a27adef2f79c969d4d,0,nagase.co.jp,"1TB of data

NAGASE & CO., LTD. is a chemicals trading firm, founded in Kyoto, Japan in 1832. The NAGASE Group began as a specialized sales agent securing exclusive contracts to sell industry-leading products from around the world in Japan. Over the years, we have leveraged our technology and information gathering expertise —as well as our global network—to transform our business into a hybrid model offering superior manufacturing, processing, and R&D functions as well as trading company services. Looking forward to our 200th anniversary in the year 2032, we will contribute to the society as a Business Designer that creates a sustainable future.",Japan,"13 May, 2023 07:13:11 UTC","NAGASE & CO., LTD. is involved in the import, export, manufacture and sale of a wide range of products. The Company mainly operates through five business segments. Its Functional materials segment offers paint and ink materials, urethane materials, plastic additives, surfactants and silicone materials. Processed materials segment provides dyes, pigments, synthetic rubber and others. Electronics segment offers materials and equipment for liquid crystal displays (LCDs) and semiconductor front-end process, components of LCD panels, as well as materials and equipment for semiconductor assembly, among others. Automobile and energy segment provides synthetic resin products, thermoplastic resins, solar cells and secondary battery-related materials, among others. Life-related segment offers pharmaceuticals and agricultural chemicals, research reagents, food additives and others. The Company also provides logistics, information processing and other professional services.",Nagase & Co Ltd,"5,000 - 10,000",Chemicals,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/ha2d3Yo2p6rx1vte644680671f7b3,null,> 1B,lockbit,1917
645655a67adef2f79c969d4e,0,midipapierspeints.fr,"Our family adventure began in 1951 in Toulouse, around a passion, that of painting , wallpaper and wall and floor coverings , and an ambition: to provide quality products to professionals as well as to individuals. .
Today, the friendly and family spirit continues to reign supreme with us and we are still an important player in the region , come and benefit from the advice and know-how of our salespeople through our 6 agencies.",France,"14 May, 2023 09:32:40 UTC","MIDI PAPIERS PEINTS SOCIETE D'EXPLOITATION is a wholesale company based out of 102 ROUTE D ESPAGNE, TOULOUSE, France.",MIDI PAPIERS PEINTS,10 - 50,Wholesale,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/uwgo4ny1VqktXTRl64464cb884cc3,null,1M - 10M,lockbit,1951
645655aa7adef2f79c969d4f,2,baffetmateriaux.fr,Chain selling construction and DIY materials and interior and exterior fittings.,France,"14 May, 2023 09:31:17 UTC","Négoce de matériaux basé sur le bassin de Brive-La-Gaillarde (Corrèze,19).",BAFFET MATERIAUX,10 - 50,Wholesale,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/zs8qpwRKbDoYJO2264464c6502209,null,1M - 10M,lockbit,1985
645655ae7adef2f79c969d50,0,tiger.jp,"Tiger Corporation (lit= Tiger Vacuum Flask [Magic-jar] Corporation) is a Japanese manufacturer that applies vacuum insulation and heat control technology to consumer electronic appliances. Their headquarters are located in Kadoma City in Osaka, Japan",Japan,"27 Apr, 2023 06:15:11 UTC",タイガー魔法瓶株式会社は、「世界中に幸せな団らんを広める」というVisionのもと、真空断熱ボトルや土鍋の圧力炊飯器など、ぬくもりのある製品を作り続けています。公式サイトでは、商品情報や企業情報、レシピ、サポート情報、採用情報、などをご紹介しています。,Tiger Corporation,null,null,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/fWc8YxVeu6kY75aW64461e6f8b795,null,null,lockbit,1923
645655b67adef2f79c969d51,0,kse.org.kw,The Kuwait Society of Engineers is an independent professional society that represents engineers in Kuwait,Kuwait,"27 Apr, 2023 06:08:04 UTC","About 50 years ago, with the beginning of the urban and economic renaissance and after the independence of the State of Kuwait, the Kuwaiti engineers realized their need for a professional association concerned with their affairs and country affairs. The famous decision was issued on November 20, 1962 to establish the Kuwaiti Society of Engineers, and it was the first public benefit society in Kuwait.",Kuwait Society of Engineers,null,Government Administration,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/NPSPqMTtWhNJdXrY64461cc4ac37b,null,null,lockbit,1962
645655c37adef2f79c969d52,0,yateemgroup.com,"Yateem Optician has been in the vision care industry for over a century now. Spread across the Middle East with over 80 state-of-the-art showrooms, we cater to a diverse clientele. Experienced optometrists, availability of quality ophthalmic lenses",United Arab Emirates,"27 Apr, 2023 06:01:58 UTC","Yateem Optician has been in the vision care industry for over a century now. Spread across the Middle East with over 80 state-of-the-art showrooms, we cater to a diverse clientèle. Experienced optometrists, availability of quality ophthalmic lenses and a plethora of international eye-wear brands make us one of the most preferred optical outlets in the region.

Be it eye testing, consultation for vision-correction or finding frames that suit your tastes and personality, our staff lends you the best service and assistance. All our showrooms are equipped with computerized ophthalmic devices on par with international standards. Bringing together matchless experience and expertise, Yateem Optician provides world-class eye care services.

Yateem Optician is accredited by all major insurance companies. We provide free after-sale services for all spectacles and sunglasses purchased, according to the stipulated conditions. Our products also carry one year warrantee against manufacturing defects as per supplier policies. Further, we ensure timely delivery on all orders. The online facility to renew the Dubai Driving License (RTA) is also available at all our outlets.",Yateem Group,null,Retail,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/YyrBUvutHWcN6BAX64461b56c62d5,null,null,lockbit,1910
645655e37adef2f79c969d53,0,apolloscientific.co.uk,"Specialists in the manufacture and supply of aromatic, heterocyclic and aliphatic compounds, fluorochemicals and life sciences reagents, offering unrivalled service and expertise in the sourcing and manufacture of available and novel products.",United Kingdom,"27 Apr, 2023 05:51:06 UTC","Apollo Scientific - supplying intermediate building blocks, with specialist expertise in fluorochemicals and Life Sciences reagents, to the R&D industry for over 20 years",Apollo Scientific Ltd,10 - 50,Chemicals,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/kNwtHmlP8LJKqfMT644618ca0864c,null,1M - 10M,lockbit,1993
645656047adef2f79c969d54,0,gpglobal.com,"GP Global enables economic development by offering bespoke solutions to satisfy the commodity needs of businesses and communities worldwide. GP Global is an integrated energy services provider, product manufacturer and a recognised brand globally.",United Arab Emirates,"27 Apr, 2023 05:42:16 UTC","GP Global enables economic development by offering bespoke solutions to satisfy the commodity needs of businesses and communities worldwide. 

We understand that global progress and economic development requires innovative and bespoke commodity solutions. That’s why we’ve made it our business to deliver comprehensive and integrated solutions to clients who are forging the building blocks of economies around the world.",GP Global Group,null,Oil & Energy,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/OLzoqeSLlJdz4Igm644616b88943e,null,null,lockbit,1998
645657637adef2f79c969d55,0,norton.com.ar,"The company refused to negotiate further.
If the management doesn't care about their data, then we don't care either.)",Argentina,"06 May, 2023 06:16:51 UTC",Es una de las Bodegas líderes y tradicionales de mayor trayectoria de Argentina y con presencia en los principales mercados del mundo.  La reconocida calidad hace que nuestros vinos estén distribuidos en más de 60 países y sean disfrutados día a día por millones de consumidores.,Bodega Norton,"500 - 1,000",Food Production,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/94xDX14VAlRVju5A64457613af53d,null,100M - 200M,lockbit,1895
645657667adef2f79c969d56,0,garrottbros.com,"Since 1950 the Garrott family has owned and operated the ready mix business in middle TN. Starting from just 2 mixers, Garrott Bros Ready Mix has grown into a multi plant and mixer operation. We look forward to continued growth and support by leading in the communities that we serve with the same vision created in 1950. With projects ranging from residential, road and bridge construction to large commercial projects, Garrott Bros. has been true to its motto ""there is no job too big or too small.""",United States,"23 Apr, 2023 14:49:15 UTC","Full service Ready Mix concrete producer, located in Middle TN since 1950.  
Aggregate and Bulk cement/ash hauling",Garrott Bros Ready Mix,null,Construction,false,2023-05-06T17:23:24.648Z,36.351656,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/AgjoWbYPfRnjG1R96445375b72749,-86.531187,null,lockbit,1950
645657687adef2f79c969d57,0,floraalpina.ch,"Seminarhotel FloraAlpina, nestled in Vitznau among beautifully designed parkland, the brainchild of landscape gardener Gustav Ammann.",Switzerland,"13 May, 2023 13:35:18 UTC","Erleben Sie Gastfreundschaft pur. Hochzeiten, Seminare und Feiern in der schönsten Location über dem Vierwaldstättersee und am Fusse der Rigi.","Das See-, Wald- und Wiesenhotel",null,Restaurants,false,2023-05-06T17:23:24.648Z,46.9985,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/E7HMlZibdUBXcbDm644534167d1a7,8.47891,null,lockbit,null
645657757adef2f79c969d58,0,tf-amd.com.my,"TF-AMD Microelectronics (Penang) Sdn. Bhd. (formerly known as AMD Export Sdn. Bhd.) located in Penang, Malaysia is one of the state-of-art Assembly and Test service provider for high performance computing and communication solutions. As one of the pioneer companies in Penang, our mission is to enable our global customers success with leading edge and differentiated high value packaging solutions.

We present to your attention a subsidiary of the company that needs no introduction. Daughter of AMD. As a result of our work with this company, in addition to blocking the servers, we stole a huge number of confidential date. Both tf-amd and amd itself. Postal censuses, financial documents, contracts with customers. And the most interesting thing. Technical documentation of developments of AMD NOKIA and other major companies. Software solutions for chips. Drawings of the chips themselves. Information about processors used in the development of space carriers. In case of non-payment of the ransom. Part of the data will be posted in the public. The other part will be sold on the black market.",Malaysia,"17 Apr, 2023 18:31:42 UTC","April 29th of 2016, marks the date when TFME have closed the transaction of acquiring 85% share of AMD’s Suzhou and AMD Penang. TFME is acting as controlling partner for the two new joint ventures: TF-AMD

TFME being a pioneer in China’s OSAT industry, has made significant progress by keeping the company culture of “People first, inheritance of civilization and commitment to perfection, contributing back to the nation”. With HQ at Chong Chuan factory, located in Nantong, Jiangsu, China, TFME has further set up two subsidiaries, one at the Sutong Industry Park, Nantong and the other in Hefei. With the addition of two JVs, this makes the Tong Fu group a big family.

AMD is a world class company focusing on computing, communication and consumer electronics and has driven innovation in high performance computing (CPU), high performance graphics (GPU), and visualization technologies. AMD is a world class semiconductor provider with advanced flip chip packaging and test technologies.

The establishment of the JV signifies the strategic collaboration between the two companies: TFME and AMD. The JV will continue to be AMD’s main advanced packaging and test supplier. With TFME’s outstanding customers and abundant OSAT experience, and JVs’ already equipped high-end packaging and test skills, TFME will promote the two JVs to provide advanced packaging and test services for a broader range of customers. In this way, the JV will achieve its transformation from being an IDM to a global OSAT.",TF-AMD Penang,null,Renewables & Environment,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/spCKf97j0KrOYgtE642e25b954a7c,null,null,lockbit,2016
