_id,branches_count,company_name,company_status,content,country,date_added,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,progress,revenue,revenue_range,source,technologies_used,views,year_founded
64601ccb8e116d3d1d0c16fe,0,All Seasons Global Solutions,active,"All Season Movers, Inc | 87 followers on LinkedIn. Located just minutes outside of New York City, All Season Movers is a premier moving, storage and furniture installation company with over 30 years’ experience in the industry. With state-of-the-art equipment and facilities, and highly skilled laborers, we offer a full suite of core and secondary services for any and every job you have may have.

The services we offer include commercial and residential relocations, furniture-fixtures-equipment (FF&E) knockdowns + installations, warehousing, move management, liquidation, millwork, punch list resolution and much more.",United States,2022-12-03,null,"All Season Movers, Inc | 87 followers on LinkedIn. Located just minutes outside of New York City, All Season Movers is a premier moving, storage and furniture installation company with over 30 years’ experience in the industry. With state-of-the-art equipment and facilities, and highly skilled laborers, we offer a full suite of core and secondary services for any and every job you have may have.

The services we offer include commercial and residential relocations, furniture-fixtures-equipment (FF&E) knockdowns + installations, warehousing, move management, liquidation, millwork, punch list resolution and much more.","ALL SEASON MOVERS, INC",147,50 - 200,Warehousing,true,2023-05-14T09:41:24.996Z,40.752243,https://allseasonmovers.com/,-74.14305,100%,$15M,10M - 50M,Royal,"[""Google Tag Manager"",""WordPress""]",null,1985
64601ccc8e116d3d1d0c16ff,0,PGT Innovations,active,"PGT Innovations, Inc., formerly PGT, Inc., is a manufacturer of impact-resistant windows and doors. The Company's brands include CGI, PGT Windows + Doors and WinDoor. CGI serves residential and commercial markets in both new and existing construction. CGI manufacturing and delivery facilities are based in Miami, Florida. PGT Custom Windows + Doors is a manufacturer and supplier of residential impact-resistant glass products. The Company's manufacturing, glass plant, and delivery facilities are located in North Venice, Florida. WinDoor serves five-star resorts, luxury high-rise condominiums and mansions along the United States coastline. WinDoor's aluminum and vinyl products come in an array of expansive sizes, custom colors, and configurations. WinDoor manufacturing and delivery facilities are based in Orlando, Florida.",United States,2022-12-02,null,"PGT Innovations, Inc., formerly PGT, Inc., is a manufacturer of impact-resistant windows and doors. The Company's brands include CGI, PGT Windows + Doors and WinDoor. CGI serves residential and commercial markets in both new and existing construction. CGI manufacturing and delivery facilities are based in Miami, Florida. PGT Custom Windows + Doors is a manufacturer and supplier of residential impact-resistant glass products. The Company's manufacturing, glass plant, and delivery facilities are located in North Venice, Florida. WinDoor serves five-star resorts, luxury high-rise condominiums and mansions along the United States coastline. WinDoor's aluminum and vinyl products come in an array of expansive sizes, custom colors, and configurations. WinDoor manufacturing and delivery facilities are based in Orlando, Florida.",PGT Innovations Inc,3000,"1,000 - 5,000",Construction,true,2023-05-14T09:35:36.449Z,27.143204,http://www.pgtinnovations.com/,-82.40734,100%,744960000,200M - 1B,Royal,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager"",""WordPress""]",null,2003
64601cce8e116d3d1d0c1700,1,Duplicator Sales & Service,active,"We are a family owned business started in May of 1959. Our business was established 
to provide office equipment, service and supplies to the Louisville, Lexington, Elizabethtown and Southern Indiana marketing areas. We currently offer a full product lineup from Ricoh/Savin, Lexmark, and HP.",United States,2022-11-20,null,"We are a family owned business started in May of 1959. Our business was established 
to provide office equipment, service and supplies to the Louisville, Lexington, Elizabethtown and Southern Indiana marketing areas. We currently offer a full product lineup from Ricoh/Savin, Lexmark, and HP.","DUPLICATOR SALES & SERVICE, INC",147,50 - 200,Consumer Electronics,true,2023-05-14T09:35:41.238Z,38.244583,https://duplicatorsales.net/,-85.7381,100%,$28M,10M - 50M,Royal,"[""Google Tag Manager"",""WordPress""]",null,1959
64601cd08e116d3d1d0c1701,2,Trussbilt LLC,active,"For over 80 years Trussbilt has made correctional facilities more secure and cost-effective by designing and building security products that set the industry's standard for safety, quality and innovation. Trussbilt has supplied products to the majority of US detention facilities as well as to those in 17 foreign countries. Our commercial product line provides protection from threats such as intrusion, severe weather, explosives and other terrorist threats. Headquartered in Vadnais Heights, MN with manufacturing facilities in Huron, SD, Trussbilt's innovative products deliver high quality, cost-effective solutions for the full range of security environments.",United States,2022-11-18,null,"For over 80 years Trussbilt has made correctional facilities more secure and cost-effective by designing and building security products that set the industry's standard for safety, quality and innovation. Trussbilt has supplied products to the majority of US detention facilities as well as to those in 17 foreign countries. Our commercial product line provides protection from threats such as intrusion, severe weather, explosives and other terrorist threats. Headquartered in Vadnais Heights, MN with manufacturing facilities in Huron, SD, Trussbilt's innovative products deliver high quality, cost-effective solutions for the full range of security environments.",Trussbilt LLC,289,200 - 500,Construction,true,2023-05-14T09:35:46.022Z,45.07777,https://www.trussbilt.com/,-93.080086,100%,$22M,10M - 50M,Royal,"[""Amazon Cloudfront"",""Google Analytics""]",null,1926
64601cd28e116d3d1d0c1702,3,Cates Control Systems,active,"Cates Control Systems has been providing automation and control products to manufacturing companies for over 40 years. In 1978 Gordon Cates founded the company as a DC and Eddy current service company in Houston, Texas. 
Since that time Cates has evolved into an automation solutions company with engineering, fabrication, product and application expertise. Our company has always focused on providing customers with exceptional service.",United States,2022-11-28,null,"Cates Control Systems has been providing automation and control products to manufacturing companies for over 40 years. In 1978 Gordon Cates founded the company as a DC and Eddy current service company in Houston, Texas. 
Since that time Cates has evolved into an automation solutions company with engineering, fabrication, product and application expertise. Our company has always focused on providing customers with exceptional service.","CATES CONTROL SYSTEMS, INC",129,50 - 200,Computer Hardware,true,2023-05-14T09:35:50.901Z,33.008995,https://www.cates.com/,-96.656364,100%,$66 Million,10M - 50M,Royal,"[""CloudFlare"",""WooCommerce"",""WordPress""]",null,1978
64601cd48e116d3d1d0c1703,1,Tubular Steel Inc,active,"Tubular Steel Inc. is a North American leader in precision welded steel tube production, incorporated in 1994. We operate three manufacturing facilities across Canada and the United States.

Our processes are continuously evolving to maintain our leadership role manufacturing the most advanced carbon steel tubes available.

Our tube sizes range from: 0.315” (8mm) to 3” (76.2mm) with wall thickness 0.030” – 0.120” (22g – 11g).

We offer unmatched tolerances across our product line of rolled mild steel, high-strength low alloy, ultra high strength low alloy and dual phase materials available in round, square, rectangle or custom shapes.",Canada,2022-11-21,null,"Tubular Steel Inc. is a North American leader in precision welded steel tube production, incorporated in 1994. We operate three manufacturing facilities across Canada and the United States.

Our processes are continuously evolving to maintain our leadership role manufacturing the most advanced carbon steel tubes available.

Our tube sizes range from: 0.315” (8mm) to 3” (76.2mm) with wall thickness 0.030” – 0.120” (22g – 11g).

We offer unmatched tolerances across our product line of rolled mild steel, high-strength low alloy, ultra high strength low alloy and dual phase materials available in round, square, rectangle or custom shapes.",Tubular Steel Inc.,50,50,Mining & Metals,true,2023-05-14T09:36:00.517Z,null,https://tubularsteel.ca/,null,100%,$19M,$19M,Royal,"[""CloudFlare"",""WordPress""]",null,1994
64601cd58e116d3d1d0c1704,0,McAndrews Law Offices,active,"McAndrews Law Offices is a Special Education, Disability and Estate Planning Law Firm serving the Pennsylvania, Delaware, Maryland and Washington, D.C. Area.",United States,2022-11-12,null,"McAndrews Law Offices is a Special Education, Disability and Estate Planning Law Firm serving the Pennsylvania, Delaware, Maryland and Washington, D.C. Area.","MCANDREWS LAW OFFICES, P.C",44,10 - 50,Legal Services,true,2023-05-14T09:36:05.316Z,40.04851,https://mcandrewslaw.com/,-75.44317,100%,$5M,1M - 10M,Royal,"[""Google Analytics"",""ShareThis"",""WordPress""]",null,1983
64601cd78e116d3d1d0c1705,1,Virginia Farm Bureau,active,"Virginia Farm Bureau Insurance and Membership. We serve more than just Virginia's farmers, we serve Virginians.",United States,2022-11-17,null,"Virginia Farm Bureau Insurance and Membership. We serve more than just Virginia's farmers, we serve Virginians.",Virginia Farm Bureau Insurance Company,725,725,Insurance,true,2023-05-14T09:41:39.327Z,38.412754799999995,https://www.vafb.com/,-79.58104139999999,100%,$343 Million,$343 Million,Royal,"[""Google Tag Manager""]",null,null
64601cd98e116d3d1d0c1706,0,Cristal Controls,active,Smart Energy Solutions,Canada,2022-11-15,null,Smart Energy Solutions,Cristal Controls Ltee,25,25,Computer Hardware,true,2023-05-14T09:41:53.707Z,null,https://www.cristalcontrols.com/,null,100%,$5 Million,$5 Million,Royal,"[""Google Tag Manager"",""Sukuri/Cloudproxy"",""WordPress""]",null,1991
64601cdb8e116d3d1d0c1707,0,Lamtec,active,"Lamtec Corporation is the leading source of high-quality insulation vapor retarders, laminators and fabricators of fiberglass, rockwool, foam board and tape.",United States,2022-11-15,null,"Lamtec Corporation is the leading source of high-quality insulation vapor retarders, laminators and fabricators of fiberglass, rockwool, foam board and tape.",Lamtec Corporation,300,200 - 500,Building Materials,true,2023-05-14T09:36:10.128Z,null,http://www.lamtec.com/,null,0%,$25 Million,10M - 50M,Royal,"[""Google Analytics"",""Google Tag Manager""]",null,1975
64601cdd8e116d3d1d0c1708,1,B Fernandez &amp; Hnos,active,"B. Fernandez & Hnos Inc is a privately held distribution company based in Puerto Rico. Founded in 1888 the company has evolved into one of the leading distribution companies of consumer products in Puerto Rico. The company has annual sales of over $300MM and services over 5,000 clients. The portfolio of brands include: Budweiser, Kellogg's, Absolut, JM Smuckers, 3M, McCormick, and Malboro.",United States,2022-11-11,null,"B. Fernandez & Hnos Inc is a privately held distribution company based in Puerto Rico. Founded in 1888 the company has evolved into one of the leading distribution companies of consumer products in Puerto Rico. The company has annual sales of over $300MM and services over 5,000 clients. The portfolio of brands include: Budweiser, Kellogg's, Absolut, JM Smuckers, 3M, McCormick, and Malboro.",B FERNANDEZ & HNOS INC,1020,"1,000 - 5,000",Wholesale,true,2023-05-14T09:42:12.852Z,null,http://bfernandez.com/,null,100%,$171M,100M - 200M,Royal,"[""Google Tag Manager"",""WooCommerce"",""WordPress""]",null,1888
